POCO,OPERADOR,ESTADO,BACIA,CAMPO,TERRA_MAR,CATEGORIA,SITUACAO,CONCLUSAO,TITULARIDADE
7-PRM-13-SES,Petrobras,SE,Sergipe,PIRANEMA,M,Desenvolvimento,FECHADO,10/4/10 0:00,Público
7-RO-617D-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Desenvolvimento,PRODUZINDO,6/1/11 0:00,Público
8-CP-892-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Injeção,FECHADO,7/9/84 0:00,Público
9-CP-907-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Especial,PRODUZINDO,9/29/84 0:00,Público
7-SZ-263-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,EM INTERVENÇÃO,11/29/84 0:00,Público
9-CP-923-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Especial,FECHADO,12/17/84 0:00,Público
7-SZ-276-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,PRODUZINDO,2/4/85 0:00,Público
7-PIR-67-AL,Petrobras,AL,Alagoas,PILAR,T,Desenvolvimento,FECHADO,5/13/85 0:00,Público
7-PIR-69-AL,Petrobras,AL,Alagoas,PILAR,T,Desenvolvimento,FECHADO,5/22/85 0:00,Público
9-CP-970-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Especial,FECHADO,7/2/85 0:00,Público
7-CP-996-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,PRODUZINDO,11/19/85 0:00,Público
8-CP-1027-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Injeção,INJETANDO,6/7/86 0:00,Público
7-SZ-318-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,FECHADO,6/5/86 0:00,Público
9-CP-1037-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Especial,FECHADO,7/1/86 0:00,Público
9-JA-12-BA,Petrobras,BA,Recôncavo,JACUÍPE,T,Especial,FECHADO,9/15/79 0:00,Público
7-AR-33-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,5/17/68 0:00,Público
7-FI-59-BA,Petrobras,BA,Recôncavo,FAZENDA IMBÉ,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,9/30/83 0:00,Público
7-CER-13D-BA,Petrobras,BA,Recôncavo,CIDADE DE ENTRE RIOS,T,Desenvolvimento,FECHADO,7/26/94 0:00,Público
7-FBM-67-BA,Petrobras,BA,Recôncavo,FAZENDA BÁLSAMO,T,Desenvolvimento,PRODUZINDO,1/28/86 0:00,Público
7-CS-111-BA,Petrobras,BA,Recôncavo,CASSARONGONGO,T,Desenvolvimento,PRODUZINDO,12/7/87 0:00,Público
7-RBU-71D-BA,Petrobras,BA,Recôncavo,RIO DO BU,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,9/7/92 0:00,Público
9-RBUA-14-BA,Petrobras,BA,Recôncavo,RIO DO BU,T,Especial,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,5/17/98 0:00,Público
9-FBM-218-BA,Petrobras,BA,Recôncavo,FAZENDA BÁLSAMO,T,Especial,FECHADO,12/2/00 0:00,Público
7-BA-395D-BA,Petrobras,BA,Recôncavo,BURACICA,T,Desenvolvimento,PRODUZINDO,11/6/01 0:00,Público
7-MGP-49D-BA,Petrobras,BA,Recôncavo,MIRANGA,T,Desenvolvimento,PRODUZINDO,4/9/02 0:00,Público
7-AR-315D-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Desenvolvimento,FECHADO,8/4/10 0:00,Público
7-AR-322D-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Desenvolvimento,PRODUZINDO,3/24/11 0:00,Público
7-JA-17-BA,Petrobras,BA,Recôncavo,JACUÍPE,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,9/4/86 0:00,Público
7-FBM-92-BA,Petrobras,BA,Recôncavo,FAZENDA BÁLSAMO,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,7/1/86 0:00,Público
9-CP-889-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Especial,INJETANDO,6/29/84 0:00,Público
9-CP-898-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Especial,FECHADO,9/2/84 0:00,Público
7-MG-15-SE,Petrobras,SE,Sergipe,MATO GROSSO,T,Desenvolvimento,INJETANDO,12/17/84 0:00,Público
3-MG-17-SE,Petrobras,SE,Sergipe,MATO GROSSO,T,Extensão,INJETANDO,12/31/84 0:00,Público
1-FSR-2-ES,Petrobras,ES,Espírito Santo,FAZENDA SÃO RAFAEL,T,Pioneiro,FECHADO,9/14/97 0:00,Público
7-RI-42D-BA,Petrobras,BA,Recôncavo,RIO ITARIRI,T,Desenvolvimento,FECHADO,6/29/03 0:00,Público
7-AG-416D-BA,Petrobras,BA,Recôncavo,ÁGUA GRANDE,T,Desenvolvimento,INJETANDO,3/27/09 0:00,Público
7-DJ-817D-BA,Petrobras,BA,Recôncavo,DOM JOÃO,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2/18/09 0:00,Público
7-FBM-255D-BA,Petrobras,BA,Recôncavo,FAZENDA BÁLSAMO,T,Desenvolvimento,PRODUZINDO,2/12/11 0:00,Público
7-AR-329D-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Desenvolvimento,PRODUZINDO,9/9/11 0:00,Público
4-BRSA-887D-BA,Petrobras,BA,Recôncavo,JANDAIA,T,Pioneiro Adjacente,OPERANDO PARA CAPTAÇÃO DE ÁGUA,1/7/11 0:00,Público
7-MG-378-BA,Petrobras,BA,Recôncavo,MIRANGA,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,3/24/86 0:00,Público
7-DJ-763-BA,Petrobras,BA,Recôncavo,DOM JOÃO,T,Desenvolvimento,PRODUZINDO,3/19/86 0:00,Público
7-RBU-26-BA,Petrobras,BA,Recôncavo,RIO DO BU,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,8/12/86 0:00,Público
1-RPP-1-BA,Petrobras,BA,Recôncavo,RIO PIPIRI,T,Pioneiro,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,4/13/95 0:00,Público
7-FQ-32-ES,Petrobras,ES,Espírito Santo,FAZENDA QUEIMADAS,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,7/1/88 0:00,Público
7-JND-23D-BA,Petrobras,BA,Recôncavo,JANDAIA,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,12/5/06 0:00,Público
7-FI-27-BA,Petrobras,BA,Recôncavo,FAZENDA IMBÉ,T,Desenvolvimento,FECHADO,1/13/71 0:00,Público
7-AR-121-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Desenvolvimento,FECHADO,2/7/72 0:00,Público
8-FBM-126-BA,Petrobras,BA,Recôncavo,FAZENDA BÁLSAMO,T,Injeção,FECHADO,12/24/86 0:00,Público
7-AR-284D-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Desenvolvimento,FECHADO,7/25/89 0:00,Público
7-RBU-76D-BA,Petrobras,BA,Recôncavo,RIO DO BU,T,Desenvolvimento,INJETANDO,3/3/93 0:00,Público
7-CM-32D-SES,Petrobras,SE,Sergipe,CAMORIM,M,Desenvolvimento,FECHADO,11/8/79 0:00,Público
8-RO-168-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Injeção,INJETANDO,9/3/79 0:00,Público
8-CP-456D-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Injeção,FECHADO,10/28/79 0:00,Público
7-SZ-167-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,FECHADO,11/18/79 0:00,Público
7-SZ-172-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,INJETANDO,1/2/80 0:00,Público
7-CP-467-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,FECHADO,1/29/80 0:00,Público
7-SZ-176-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,PRODUZINDO,2/11/80 0:00,Público
7-RO-191-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,3/11/80 0:00,Público
7-FBM-71-BA,Petrobras,BA,Recôncavo,FAZENDA BÁLSAMO,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2/22/86 0:00,Público
7-TQ-145-BA,Petrobras,BA,Recôncavo,TAQUIPE,T,Desenvolvimento,PRODUZINDO,7/14/86 0:00,Público
7-BA-333-BA,Petrobras,BA,Recôncavo,BURACICA,T,Desenvolvimento,PRODUZINDO,5/13/89 0:00,Público
7-FSL-22-ES,Petrobras,ES,Espírito Santo,FAZENDA SANTA LUZIA,T,Desenvolvimento,PRODUZINDO,7/29/96 0:00,Público
7-AG-383D-BA,Petrobras,BA,Recôncavo,ÁGUA GRANDE,T,Desenvolvimento,PRODUZINDO,9/13/02 0:00,Público
7-AR-297-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Desenvolvimento,PRODUZINDO,12/6/02 0:00,Público
7-MGP-46D-BA,Petrobras,BA,Recôncavo,MIRANGA,T,Desenvolvimento,PRODUZINDO,11/16/02 0:00,Público
7-FBM-220D-BA,Petrobras,BA,Recôncavo,FAZENDA BÁLSAMO,T,Desenvolvimento,PRODUZINDO,1/19/03 0:00,Público
7-BA-404D-BA,Petrobras,BA,Recôncavo,BURACICA,T,Desenvolvimento,PRODUZINDO,9/25/03 0:00,Público
7-MGP-69-BA,Petrobras,BA,Recôncavo,MIRANGA,T,Desenvolvimento,FECHADO,12/23/03 0:00,Público
7-ML-42D-BA,Petrobras,BA,Recôncavo,MALOMBÊ,T,Desenvolvimento,INJETANDO,7/1/09 0:00,Público
9-CP-1041-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Especial,FECHADO,7/13/86 0:00,Público
7-RO-401-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Desenvolvimento,INJETANDO,7/14/86 0:00,Público
8-CP-1049D-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Injeção,INJETANDO,8/24/86 0:00,Público
7-SZ-324-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,FECHADO,8/18/86 0:00,Público
8-RO-404-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Injeção,FECHADO,8/23/86 0:00,Público
7-CP-1052-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,PRODUZINDO,9/4/86 0:00,Público
8-RO-412-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Injeção,INJETANDO,10/6/86 0:00,Público
7-CP-1062-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,FECHADO,11/9/86 0:00,Público
7-SZ-327-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,FECHADO,11/10/86 0:00,Público
8-RO-423-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Injeção,FECHADO,2/9/87 0:00,Público
7-RO-424-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Desenvolvimento,FECHADO,2/12/87 0:00,Público
7-CP-1078-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,INJETANDO,3/4/87 0:00,Público
8-RO-428D-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Injeção,FECHADO,4/30/87 0:00,Público
7-CP-1095-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,PRODUZINDO,5/5/87 0:00,Público
8-CP-1115-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Injeção,INJETANDO,7/27/87 0:00,Público
7-CP-1116-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,PRODUZINDO,8/4/87 0:00,Público
7-CP-1118-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,PRODUZINDO,8/7/87 0:00,Público
7-CP-1123-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,EM INTERVENÇÃO,8/20/87 0:00,Público
7-MG-67-SE,Petrobras,SE,Sergipe,MATO GROSSO,T,Desenvolvimento,PRODUZINDO,5/26/15 0:00,Público
7-PIR-276D-AL,Petrobras,AL,Alagoas,PILAR,T,Desenvolvimento,PRODUZINDO,3/30/15 0:00,Público
9-CP-933-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Especial,FECHADO,1/31/85 0:00,Público
8-SZ-279-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Injeção,FECHADO,2/23/85 0:00,Público
9-CP-947-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Especial,INJETANDO,3/20/85 0:00,Público
9-CL-32-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Especial,PRODUZINDO,5/29/85 0:00,Público
7-CP-976-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,FECHADO,8/1/85 0:00,Público
9-CP-979-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Especial,PRODUZINDO,8/22/85 0:00,Público
7-PIR-88-AL,Petrobras,AL,Alagoas,PILAR,T,Desenvolvimento,FECHADO,9/14/85 0:00,Público
7-SZ-296-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,FECHADO,9/11/85 0:00,Público
7-SZ-298-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,FECHADO,9/22/85 0:00,Público
7-SZ-303-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,PRODUZINDO,10/12/85 0:00,Público
8-RO-383-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Injeção,FECHADO,12/25/85 0:00,Público
7-MG-21-SE,Petrobras,SE,Sergipe,MATO GROSSO,T,Desenvolvimento,INJETANDO,1/31/86 0:00,Público
7-SZ-317-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,FECHADO,5/29/86 0:00,Público
8-RO-398-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Injeção,INJETANDO,6/29/86 0:00,Público
7-CP-1054-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,PRODUZINDO,9/22/86 0:00,Público
7-CP-1079-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,PRODUZINDO,3/7/87 0:00,Público
3-BRSA-1127-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Extensão,PRODUZINDO,1/23/13 0:00,Público
7-CP-1792D-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,PRODUZINDO,10/18/08 0:00,Público
7-SZ-495-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,FECHADO,11/16/08 0:00,Público
7-CP-1580-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,PRODUZINDO,1/15/09 0:00,Público
7-MGP-66D-BA,Petrobras,BA,Recôncavo,MIRANGA,T,Desenvolvimento,PRODUZINDO,1/7/04 0:00,Público
7-JA-40D-BA,Petrobras,BA,Recôncavo,JACUÍPE,T,Desenvolvimento,FECHADO,8/31/04 0:00,Público
7-RBU-90D-BA,Petrobras,BA,Recôncavo,RIO DO BU,T,Desenvolvimento,FECHADO,9/17/04 0:00,Público
7-MG-63-BA,Petrobras,BA,Recôncavo,MIRANGA,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,9/17/66 0:00,Público
7-RO-22-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,PRODUZINDO,2/17/75 0:00,Público
7-AR-150D-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Desenvolvimento,PRODUZINDO,12/8/77 0:00,Público
7-BA-201-BA,Petrobras,BA,Recôncavo,BURACICA,T,Desenvolvimento,PRODUZINDO,11/27/81 0:00,Público
7-AR-210-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Desenvolvimento,INJETANDO,9/16/83 0:00,Público
7-RP-29-ES,Petrobras,ES,Espírito Santo,RIO PRETO,T,Desenvolvimento,FECHADO,6/16/84 0:00,Público
7-MG-361-BA,Petrobras,BA,Recôncavo,MIRANGA,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,12/23/84 0:00,Público
7-FAV-12-BA,Petrobras,BA,Recôncavo,FAZENDA ALVORADA,T,Desenvolvimento,INJETANDO,12/25/84 0:00,Público
7-FAV-23-BA,Petrobras,BA,Recôncavo,FAZENDA ALVORADA,T,Desenvolvimento,PRODUZINDO,5/23/85 0:00,Público
7-SZ-577D-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,FECHADO,2/20/12 0:00,Público
7-RO-713-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Desenvolvimento,FECHADO,2/19/12 0:00,Público
8-SZ-552-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Injeção,INJETANDO,4/19/12 0:00,Público
8-SZ-549D-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Injeção,INJETANDO,7/18/12 0:00,Público
7-CP-1929D-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,FECHADO,11/25/14 0:00,Público
7-SZ-647D-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,FECHADO,8/13/12 0:00,Público
7-AR-27-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Desenvolvimento,PRODUZINDO,4/24/68 0:00,Público
7-MG-189-BA,Petrobras,BA,Recôncavo,MIRANGA,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,7/17/72 0:00,Público
9-AR-74A-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Especial,OPERANDO PARA CAPTAÇÃO DE ÁGUA,7/30/72 0:00,Público
8-MG-200-BA,Petrobras,BA,Recôncavo,MIRANGA,T,Injeção,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,12/30/72 0:00,Público
1-FCN-3-ES,Petrobras,ES,Espírito Santo,FAZENDA CEDRO NORTE,T,Pioneiro,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,10/24/76 0:00,Público
7-ML-23-BA,Petrobras,BA,Recôncavo,MALOMBÊ,T,Desenvolvimento,FECHADO,12/26/78 0:00,Público
7-RO-44-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,INJETANDO,1/19/79 0:00,Público
7-LM-8-BA,Petrobras,BA,Recôncavo,LAMARÃO,T,Desenvolvimento,PRODUZINDO,6/29/80 0:00,Público
7-LP-25-ES,Petrobras,ES,Espírito Santo,LAGOA PARDA,T,Desenvolvimento,INJETANDO,7/24/81 0:00,Público
7-CS-45-BA,Petrobras,BA,Recôncavo,CASSARONGONGO,T,Desenvolvimento,FECHADO,5/5/83 0:00,Público
7-FO-5-BA,Petrobras,BA,Recôncavo,FAZENDA ONÇA,T,Desenvolvimento,FECHADO,6/6/83 0:00,Público
7-SI-36-BA,Petrobras,BA,Recôncavo,SESMARIA,T,Desenvolvimento,FECHADO,4/19/84 0:00,Público
7-NFC-9-BA,Petrobras,BA,Recôncavo,NORTE DE FAZENDA CARUAÇU,T,Desenvolvimento,PRODUZINDO,3/28/85 0:00,Público
7-CS-158-BA,Petrobras,BA,Recôncavo,CASSARONGONGO,T,Desenvolvimento,PRODUZINDO,10/20/88 0:00,Público
7-RBU-61-BA,Petrobras,BA,Recôncavo,RIO DO BU,T,Desenvolvimento,INJETANDO,11/6/89 0:00,Público
3-FSL-12-ES,Petrobras,ES,Espírito Santo,FAZENDA SANTA LUZIA,T,Extensão,PRODUZINDO,2/24/95 0:00,Público
7-FAV-38-BA,Petrobras,BA,Recôncavo,FAZENDA ALVORADA,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,12/14/85 0:00,Público
7-FAV-39-BA,Petrobras,BA,Recôncavo,FAZENDA ALVORADA,T,Desenvolvimento,INJETANDO,12/21/85 0:00,Público
7-RBU-30-BA,Petrobras,BA,Recôncavo,RIO DO BU,T,Desenvolvimento,FECHADO,9/12/86 0:00,Público
3-CP-6-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Extensão,FECHADO,7/20/64 0:00,Público
3-CP-16-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Extensão,FECHADO,12/12/64 0:00,Público
7-CP-42-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,FECHADO,11/1/65 0:00,Público
7-CP-63-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,PRODUZINDO,1/12/66 0:00,Público
7-CP-100-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,EM INTERVENÇÃO,7/8/66 0:00,Público
5-CPB-1A-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Jazida Mais Rasa,FECHADO,9/27/66 0:00,Público
7-CP-136-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,PRODUZINDO,12/19/66 0:00,Público
1-UC-1-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Pioneiro,PRODUZINDO,1/18/67 0:00,Público
7-CP-164-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,INJETANDO,4/4/67 0:00,Público
3-SZ-6-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Extensão,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,1/24/68 0:00,Público
7-SZ-27-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,FECHADO,10/29/68 0:00,Público
7-SZ-43-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,PRODUZINDO,12/13/68 0:00,Público
3-SZ-49-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Extensão,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,1/2/69 0:00,Público
7-RO-42-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Desenvolvimento,FECHADO,3/25/69 0:00,Público
7-SZ-73-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,5/1/69 0:00,Público
7-BRG-3-SE,Petrobras,SE,Sergipe,BREJO GRANDE,T,Desenvolvimento,FECHADO,2/1/71 0:00,Público
8-SZ-110-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Injeção,FECHADO,3/29/71 0:00,Público
7-CP-197-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,FECHADO,9/20/71 0:00,Público
7-PIR-205D-AL,Petrobras,AL,Alagoas,PILAR,T,Desenvolvimento,FECHADO,6/6/05 0:00,Público
7-CP-1691-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,FECHADO,5/1/09 0:00,Público
7-CP-1747D-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,PRODUZINDO,3/1/09 0:00,Público
7-CP-1731-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,FECHADO,3/30/09 0:00,Público
7-SZ-511-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,PRODUZINDO,5/10/09 0:00,Público
7-SZ-520-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,FECHADO,2/17/10 0:00,Público
7-CP-1732D-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,FECHADO,9/12/09 0:00,Público
7-CP-1704-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,FECHADO,2/15/10 0:00,Público
7-RO-595D-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Desenvolvimento,FECHADO,1/31/10 0:00,Público
7-CSMC-38-AL,Petrobras,AL,Alagoas,CIDADE DE SÃO MIGUEL DOS CAMPOS,T,Desenvolvimento,PRODUZINDO,4/2/10 0:00,Público
7-FU-159D-AL,Petrobras,AL,Alagoas,FURADO,T,Desenvolvimento,PRODUZINDO,6/24/10 0:00,Público
3-BRSA-900-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Extensão,FECHADO,1/8/11 0:00,Público
8-CP-1780-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Injeção,FECHADO,9/16/10 0:00,Público
7-RO-652-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Desenvolvimento,FECHADO,5/21/11 0:00,Público
7-PIR-102-AL,Petrobras,AL,Alagoas,PILAR,T,Desenvolvimento,FECHADO,12/21/85 0:00,Público
7-MG-19-SE,Petrobras,SE,Sergipe,MATO GROSSO,T,Desenvolvimento,PRODUZINDO,1/13/86 0:00,Público
7-RO-409-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Desenvolvimento,PRODUZINDO,9/21/86 0:00,Público
7-SZ-338-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,FECHADO,5/5/87 0:00,Público
7-CP-1281-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,FECHADO,3/21/89 0:00,Público
8-CP-1293-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Injeção,INJETANDO,4/29/89 0:00,Público
7-RO-686D-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Desenvolvimento,FECHADO,8/25/12 0:00,Público
7-RO-707D-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Desenvolvimento,FECHADO,10/14/12 0:00,Público
7-PRM-5-SES,Petrobras,SE,Sergipe,PIRANEMA,M,Desenvolvimento,FECHADO,5/5/13 0:00,Público
7-CP-1938-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,PRODUZINDO,1/19/13 0:00,Público
8-SZ-586-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Injeção,INJETANDO,4/13/13 0:00,Público
8-SZ-584-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Injeção,FECHADO,6/3/13 0:00,Público
8-SZ-600-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Injeção,INJETANDO,10/9/13 0:00,Público
7-CP-1627D-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Desenvolvimento,FECHADO,12/29/13 0:00,Público
7-CL-63D-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Desenvolvimento,PRODUZINDO,10/19/14 0:00,Público
7-CL-64D-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Desenvolvimento,FECHADO,10/25/14 0:00,Público
7-CL-74D-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Desenvolvimento,PRODUZINDO,10/14/14 0:00,Público
7-CL-86D-SE,Petrobras,SE,Sergipe,CASTANHAL,T,Desenvolvimento,PRODUZINDO,4/22/15 0:00,Público
9-CP-1821-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Especial,INJETANDO,3/14/10 0:00,Público
9-CP-589-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Especial,PRODUZINDO,8/4/81 0:00,Público
9-CP-600-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Especial,FECHADO,9/21/81 0:00,Público
